"1733761988317","0","0","0","0"
"1733761988469","1","0","0","0"
"1733761988625","2","0","0","0"
"1733761988778","3","0","0","0"
"1733761988936","4","0","0","0"
"1733761989086","5","0","0","0"
"1733761989236","6","0","0","0"
"1733761989388","7","0","0","0"
"1733761989543","8","0","0","0"
"1733761989694","9","0","0","0"
"1733761989842","10","0","0","0"
"1733761989995","11","0","0","0"
"1733761990142","12","0","0","0"
"1733761990308","13","0","0","0"
"1733761990437","14","0","0","0"
"1733761990588","15","0","0","0"
"1733761990735","16","0","0","0"
"1733761990894","17","0","0","0"
"1733761991045","18","0","0","0"
"1733761991341","19","0","0","0"
"1733761991504","20","0","0","0"
"1733761991653","21","0","0","0"
"1733761991801","22","0","0","0"
"1733761991952","23","0","0","0"
"1733761992111","24","0","0","0"
"1733761992258","25","0","0","0"
"1733761992408","26","0","0","0"
"1733761992560","27","0","0","0"
"1733761992770","28","0","0","0"
"1733761992919","29","0","0","0"
"1733761993070","30","0","0","0"
"1733761993223","31","0","0","0"
"1733761993385","32","0","0","0"
"1733761993518","33","0","0","0"
"1733761993674","34","0","0","0"
"1733761993841","35","0","0","0"
"1733761993982","36","0","0","0"
"1733761994135","37","0","0","0"
"1733761994285","38","0","0","0"
"1733761994438","39","0","0","0"
"1733761994591","40","0","0","0"
"1733761994751","41","0","0","0"
"1733761994892","42","0","0","0"
"1733761995050","43","0","0","0"
"1733761995195","44","0","0","0"
"1733761995352","45","0","0","0"
"1733761995497","46","0","0","0"
"1733761995659","47","0","0","0"
"1733761995808","48","0","0","0"
"1733761995958","49","0","0","0"
"1733761996116","50","0","0","0"
"1733761996265","51","0","0","0"
"1733761996415","52","0","0","0"
"1733761996564","53","0","0","0"
"1733761996719","54","0","0","0"
"1733761996868","55","0","0","0"
"1733761997020","56","0","0.25","0.25"
"1733761997221","57","0","1.6","1.6"
"1733761997376","58","0","10.95","10.95"
"1733761997528","59","0","25.45","25.45"
"1733761997681","60","0","30.85","30.85"
"1733761997833","61","0","32.45","32.45"
"1733761997985","62","0","32.45","32.45"
"1733761998136","63","0","32.45","32.45"
"1733761998290","64","0","32.45","32.45"
"1733761998441","65","0","31.6","31.6"
"1733761998598","66","0","18.75","18.75"
"1733761998750","67","0","14.4","14.4"
"1733761998900","68","0","2.95","2.95"
"1733761999051","69","0","0","0"
"1733761999202","70","0","0","0"
"1733761999357","71","0","0","0"
"1733761999511","72","0","0","0"
"1733761999653","73","0","0","0"
"1733761999801","74","0","0","0"
"1733761999968","75","0","0","0"
"1733762000105","76","0","0","0"
"1733762000247","77","0","0","0"
"1733762000397","78","0","0","0"
"1733762000541","79","0","0","0"
"1733762000702","80","0","0","0"
"1733762000845","81","0","0","0"
"1733762000997","82","0","0","0"
"1733762001144","83","0","0","0"
"1733762001296","84","0","0","0"
"1733762001444","85","0","0","0"
"1733762001643","86","0","0","0"
"1733762001948","87","0","0","0"
"1733762002104","88","0","0","0"
"1733762002252","89","0","0","0"
"1733762002404","90","0","0","0"
"1733762002554","91","0","0","0"
"1733762002707","92","0","0","0"
"1733762002866","93","0","0","0"
"1733762003011","94","0","0","0"
"1733762003164","95","0","0","0"
"1733762003319","96","0","0","0"
"1733762003474","97","0","0.2","0.2"
"1733762003618","98","0","0.2","0.2"
"1733762003771","99","0","0.3","0.3"
"1733762003924","100","0","0.5","0.5"
"1733762004074","101","0","0.8","0.8"
"1733762004226","102","0","1.85","1.85"
"1733762004378","103","0","9.6","9.6"
"1733762004535","104","0","24.7","24.7"
"1733762004687","105","0","31.8","31.8"
"1733762004837","106","0","33.25","33.25"
"1733762004991","107","0","33.25","33.25"
"1733762005136","108","0","33.25","33.25"
"1733762005291","109","0","33.25","33.25"
"1733762005444","110","0","32.8","32.8"
"1733762005603","111","0","32.35","32.35"
"1733762005757","112","0","31.75","31.75"
"1733762005910","113","0","31.5","31.5"
"1733762005954","114","0","31.5","31.5"
"1733762006111","115","0","31.25","31.25"
"1733762006260","116","0","27.45","27.45"
"1733762006417","117","0","10.6","10.6"
"1733762006563","118","0","1.75","1.75"
"1733762006722","119","0","0","0"
"1733762006872","120","0","0","0"
"1733762007019","121","0","0","0"
"1733762007170","122","0","0","0"
"1733762007315","123","0","0","0"
"1733762007464","124","0","0","0"
"1733762007613","125","0","0","0"
"1733762007761","126","0","0","0"
"1733762007913","127","0","0","0"
"1733762008055","128","0","0","0"
"1733762008211","129","0","0","0"
"1733762008312","130","0","0","0"
"1733762008459","131","0","0","0"
"1733762008605","132","0","0","0"
"1733762008757","133","0","0","0"
"1733762008906","134","0","0","0"
"1733762009051","135","0","0","0"
"1733762009206","136","0","0","0"
"1733762009356","137","0","0","0"
"1733762009509","138","0","0","0"
"1733762009669","139","0","0","0"
"1733762009829","140","0","0","0"
"1733762009970","141","0","0","0"
"1733762010117","142","0","0","0"
"1733762010269","143","0","0.2","0.2"
"1733762010424","144","0","0.5","0.5"
"1733762010571","145","0","1.05","1.05"
"1733762010726","146","0","4.9","4.9"
"1733762010876","147","0","18","18"
"1733762011028","148","0","29.65","29.65"
"1733762011176","149","0","33.15","33.15"
"1733762011334","150","0","34.45","34.45"
"1733762011489","151","0","35.45","35.45"
"1733762011640","152","0","35.45","35.45"
"1733762011793","153","0","35.5","35.5"
"1733762011941","154","0","35.5","35.5"
"1733762012103","155","0","35.5","35.5"
"1733762012247","156","0","35.45","35.45"
"1733762012403","157","0","34.75","34.75"
"1733762012447","158","0","34.75","34.75"
"1733762012608","159","0","12.75","12.75"
"1733762012758","160","0","1.7","1.7"
"1733762012912","161","0","0","0"
"1733762013061","162","0","0","0"
"1733762013211","163","0","0","0"
"1733762013366","164","0","0","0"
"1733762013506","165","0","0","0"
"1733762013662","166","0","0","0"
"1733762013809","167","0","0","0"
"1733762013962","168","0","0","0"
"1733762014102","169","0","0","0"
"1733762014405","170","0","0","0"
"1733762014555","171","0","0","0"
"1733762014716","172","0","0","0"
"1733762014865","173","0","0","0"
"1733762015018","174","0","0","0"
"1733762015170","175","0","0","0"
"1733762015317","176","0","0","0"
"1733762015475","177","0","0","0"
"1733762015624","178","0","0","0"
"1733762015777","179","0","0","0"
"1733762015932","180","0","0","0"
"1733762016075","181","0","0","0"
"1733762016235","182","0","0","0"
"1733762016381","183","0","0","0"
"1733762016533","184","0","0","0"
"1733762016579","185","0","0","0"
"1733762016735","186","0","0","0"
"1733762016886","187","0","0","0"
"1733762017034","188","0","0","0"
"1733762017187","189","0","0","0"
"1733762017352","190","0","0","0"
"1733762017493","191","0","0","0"
"1733762017643","192","0","0","0"
"1733762017804","193","0","0","0"
"1733762017950","194","0","0","0"
"1733762018105","195","0","0","0"
"1733762018251","196","0","0","0"
"1733762018402","197","0","0","0"
"1733762018559","198","0","0","0"
"1733762018703","199","0","0","0"
"1733762018853","200","0","0","0"
"1733762019000","201","0","0","0"
"1733762019155","202","0","0","0"
"1733762019304","203","0","0","0"
"1733762019451","204","0","0","0"
"1733762019596","205","0","0","0"
"1733762019754","206","0","0","0"
"1733762019909","207","0","0","0"
"1733762020055","208","0","0","0"
"1733762020209","209","0","0","0"
"1733762020360","210","0","0","0"
"1733762020510","211","0","0","0"
"1733762020660","212","0","0","0"
"1733762020709","213","0","0","0"
"1733762020860","214","0","0","0"
"1733762021022","215","0","0","0"
"1733762021171","216","0","0","0"
"1733762021324","217","0","0","0"
"1733762021478","218","0","0","0"
"1733762021627","219","0","0","0"
"1733762021781","220","0","0","0"
"1733762021930","221","0","0","0"
"1733762022081","222","0","0","0"
"1733762022385","223","0","0","0"
"1733762022548","224","0","0","0"
"1733762022696","225","0","0","0"
"1733762022851","226","0","0","0"
"1733762023008","227","0","0","0"
"1733762023153","228","0","0","0"
"1733762023306","229","0","0","0"
"1733762023455","230","0","0","0"
"1733762023608","231","0","0","0"
"1733762023762","232","0","0","0"
"1733762023922","233","0","0","0"
"1733762024074","234","0","0","0"
"1733762024218","235","0","0","0"
"1733762024367","236","0","0","0"
"1733762024526","237","0","0","0"
"1733762024679","238","0","0","0"
"1733762024872","239","0","0","0"
"1733762025016","240","0","0","0"
"1733762025170","241","0","0","0"
"1733762025318","242","0","0","0"
"1733762025469","243","0","0","0"
"1733762025621","244","0","0","0"
"1733762025778","245","0","0","0"
"1733762025932","246","0","0","0"
"1733762026088","247","0","0","0"
"1733762026238","248","0","0","0"
"1733762026383","249","0","0","0"
"1733762026532","250","0","0","0"
"1733762026687","251","0","0","0"
"1733762026842","252","0","0","0"
"1733762026992","253","0","0","0"
"1733762027144","254","0","0","0"
"1733762027294","255","0","0","0"
"1733762027441","256","0","0","0"
"1733762027605","257","0","0.25","0.25"
"1733762027754","258","0","0.3","0.3"
"1733762027905","259","0","0.4","0.4"
"1733762028054","260","0","0.6","0.6"
"1733762028212","261","0","4.75","4.75"
"1733762028364","262","0","18.9","18.9"
"1733762028514","263","0","29.5","29.5"
"1733762028664","264","0","33.7","33.7"
"1733762028814","265","0","33.7","33.7"
"1733762029024","266","0","34.2","34.2"
"1733762029195","267","0","34.2","34.2"
"1733762029335","268","0","33.55","33.55"
"1733762029482","269","0","33.5","33.5"
"1733762029636","270","0","33.4","33.4"
"1733762029784","271","0","20.5","20.5"
"1733762029938","272","0","4.2","4.2"
"1733762030087","273","0","0.2","0.2"
"1733762030236","274","0","0","0"
"1733762030389","275","0","0","0"
"1733762030548","276","0","0","0"
"1733762030699","277","0","0","0"
"1733762030850","278","0","0","0"
"1733762030997","279","0","0","0"
"1733762031159","280","0","0","0"
"1733762031297","281","0","0","0"
"1733762031448","282","0","0","0"
"1733762031595","283","0","0","0"
"1733762031746","284","0","0","0"
"1733762032051","285","0","0","0"
"1733762032198","286","0","0","0"
"1733762032343","287","0","0","0"
"1733762032491","288","0","0","0"
"1733762032643","289","0","0","0"
"1733762032801","290","0","0","0"
"1733762033003","291","0","0","0"
"1733762033151","292","0","0","0"
"1733762033302","293","0","0","0"
"1733762033453","294","0","0","0"
"1733762033602","295","0","0","0"
"1733762033759","296","0","0","0"
"1733762033923","297","0","0","0"
"1733762034068","298","0","0","0"
"1733762034222","299","0","0","0"
"1733762034371","300","0","0","0"
"1733762034520","301","0","0","0"
"1733762034672","302","0","0","0"
"1733762034824","303","0","0","0"
"1733762034973","304","0","0","0"
"1733762035126","305","0","0","0"
"1733762035279","306","0","0","0"
"1733762035430","307","0","0","0"
"1733762035580","308","0","0","0"
"1733762035754","309","0","0.35","0.35"
"1733762035890","310","0","0.35","0.35"
"1733762036047","311","0","0.4","0.4"
"1733762036192","312","0","1.15","1.15"
"1733762036500","313","0","19.6","19.6"
"1733762036648","314","0","31.8","31.8"
"1733762036798","315","0","35.7","35.7"
"1733762036958","316","0","36.5","36.5"
"1733762037104","317","0","36.7","36.7"
"1733762037253","318","0","36.7","36.7"
"1733762037313","319","0","36.7","36.7"
"1733762037459","320","0","36.7","36.7"
"1733762037771","321","0","34.8","34.8"
"1733762037920","322","0","18.55","18.55"
"1733762038070","323","0","3.2","3.2"
"1733762038223","324","0","0","0"
"1733762038387","325","0","0","0"
"1733762038524","326","0","0","0"
"1733762038677","327","0","0","0"
"1733762038820","328","0","0","0"
"1733762038981","329","0","0","0"
"1733762039125","330","0","0","0"
"1733762039271","331","0","0","0"
"1733762039417","332","0","0","0"
"1733762039570","333","0","0","0"
"1733762039717","334","0","0","0"
"1733762039863","335","0","0","0"
"1733762040021","336","0","0","0"
"1733762040161","337","0","0","0"
"1733762040310","338","0","0","0"
"1733762040464","339","0","0","0"
"1733762040616","340","0","0","0"
"1733762040770","341","0","0","0"
"1733762040929","342","0","0","0"
"1733762041071","343","0","0","0"
"1733762041227","344","0","0","0"
"1733762041376","345","0","0","0"
"1733762041525","346","0","0","0"
"1733762041684","347","0","0","0"
"1733762041874","348","0","0","0"
"1733762042026","349","0","0","0"
"1733762042189","350","0","0","0"
"1733762042336","351","0","0","0"
"1733762042487","352","0","0","0"
"1733762042643","353","0","0","0"
"1733762042943","354","0","0","0"
"1733762043107","355","0","0","0"
"1733762043251","356","0","0","0"
"1733762043400","357","0","0","0"
"1733762043554","358","0","0","0"
"1733762043702","359","0","0","0"
"1733762043864","360","0","0","0"
"1733762044011","361","0","0","0"
"1733762044169","362","0","0","0"
"1733762044323","363","0","0","0"
"1733762044474","364","0","0","0"
"1733762044621","365","0","0","0"
"1733762044772","366","0","0","0"
"1733762044924","367","0","0.2","0.2"
"1733762045084","368","0","0.25","0.25"
"1733762045284","369","0","0.35","0.35"
"1733762045432","370","0","0.6","0.6"
"1733762045583","371","0","1.15","1.15"
"1733762045735","372","0","4.05","4.05"
"1733762045889","373","0","14.65","14.65"
"1733762046041","374","0","28.1","28.1"
"1733762046188","375","0","34.15","34.15"
"1733762046343","376","0","36.05","36.05"
"1733762046494","377","0","36.05","36.05"
"1733762046652","378","0","36.05","36.05"
"1733762046812","379","0","35.45","35.45"
"1733762046965","380","0","35.35","35.35"
"1733762047108","381","0","33.85","33.85"
"1733762047264","382","0","20.4","20.4"
"1733762047414","383","0","4.55","4.55"
"1733762047565","384","0","0.3","0.3"
"1733762047717","385","0","0","0"
"1733762048168","386","0","0","0"
"1733762048313","387","0","0","0"
"1733762048456","388","0","0","0"
"1733762048615","389","0","0","0"
"1733762048762","390","0","0","0"
"1733762048914","391","0","0","0"
"1733762049065","392","0","0","0"
"1733762049213","393","0","0","0"
"1733762049255","394","0","0","0"
"1733762049404","395","0","0","0"
"1733762049551","396","0","0","0"
"1733762049704","397","0","0","0"
"1733762049854","398","0","0","0"
"1733762050004","399","0","0","0"
"1733762050154","400","0","0","0"
"1733762050314","401","0","0","0"
"1733762050464","402","0","0","0"
"1733762050615","403","0","0","0"
"1733762050765","404","0","0","0"
"1733762050915","405","0","0","0"
"1733762051074","406","0","0","0"
"1733762051218","407","0","0","0"
"1733762051370","408","0","0","0"
"1733762051523","409","0","0","0"
"1733762051691","410","0","0","0"
"1733762051827","411","0","0","0"
"1733762051977","412","0","0","0"
"1733762052146","413","0","0","0"
"1733762052289","414","0","0","0"
"1733762052437","415","0","0","0"
"1733762052591","416","0","0","0"
"1733762052730","417","0","0","0"
"1733762052879","418","0","0","0"
"1733762053035","419","0","0","0"
"1733762053180","420","0","0","0"
"1733762053332","421","0","0","0"
"1733762053380","422","0","0","0"
"1733762053543","423","0","0","0"
"1733762053691","424","0","0","0"
"1733762053844","425","0","0","0"
"1733762053995","426","0","0","0"
"1733762054147","427","0","0","0"
"1733762054302","428","0","0","0"
"1733762054451","429","0","0","0"
"1733762054604","430","0","0","0"
"1733762054749","431","0","0","0"
"1733762054908","432","0","0","0"
"1733762055063","433","0","0","0"
"1733762055213","434","0","0","0"
"1733762055370","435","0","0","0"
"1733762055514","436","0","0","0"
"1733762055674","437","0","0","0"
"1733762055820","438","0","0","0"
"1733762055975","439","0","0","0"
"1733762056127","440","0","0","0"
"1733762056277","441","0","0","0"
"1733762056426","442","0","0","0"
"1733762056579","443","0","0","0"
"1733762056728","444","0","0","0"
"1733762056874","445","0","0","0"
"1733762057026","446","0","0","0"
"1733762057187","447","0","0","0"
"1733762057333","448","0","0","0"
"1733762057536","449","0","0","0"
"1733762057686","450","0","0","0"
"1733762057834","451","0","0","0"
"1733762057987","452","0","0","0"
"1733762058146","453","0","0","0"
"1733762058304","454","0","0","0"
"1733762058449","455","0","0","0"
"1733762058598","456","0","0","0"
"1733762058753","457","0","0","0"
"1733762058901","458","0","0","0"
"1733762059045","459","0","0","0"
"1733762059204","460","0","0","0"
"1733762059354","461","0","0","0"
"1733762059506","462","0","0","0"
"1733762059653","463","0","0","0"
"1733762059808","464","0","0","0"
"1733762059958","465","0","0","0"
"1733762060115","466","0","0","0"
"1733762060271","467","0","0","0"
"1733762060416","468","0","0","0"
"1733762060567","469","0","0","0"
"1733762060718","470","0","0","0"
"1733762060897","471","0","0","0"
"1733762061023","472","0","0","0"
